basket_id,basket_items,recommended_items,recommended_items_details
7409204,Other Dals; Other Dals; Other Vegetables; Other Dals; Besan; Brinjals; Root Vegetables; Banana,Beans; Whole Spices; Toor Dal; Sugar; Moong Dal; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Beans (Conf: 0.7890, Lift: 1.7743, Factor: 1); Whole Spices (Conf: 0.7431, Lift: 1.8227, Factor: 1); Toor Dal (Conf: 0.7049, Lift: 1.8256, Factor: 1); Sugar (Conf: 0.6400, Lift: 1.8291, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Gourd & Cucumber (Conf: 0.5600, Lift: 1.7765, Factor: 1); Urad Dal (Conf: 0.5400, Lift: 1.8245, Factor: 1); Sooji & Rava (Conf: 0.5224, Lift: 1.8344, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1)"
7410387,Gourd & Cucumber; Beans; Beans; Namkeen; Honey; Brinjals; Sugar,Other Dals; Whole Spices; Toor Dal; Other Vegetables; Moong Dal; Root Vegetables; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Dals (Conf: 0.8247, Lift: 1.7970, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7480, Lift: 1.9371, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Moong Dal (Conf: 0.6465, Lift: 1.9196, Factor: 1); Root Vegetables (Conf: 0.6396, Lift: 1.5702, Factor: 1); Urad Dal (Conf: 0.5934, Lift: 2.0051, Factor: 1); Sooji & Rava (Conf: 0.5514, Lift: 1.9361, Factor: 1); Raw Rice (Conf: 0.3629, Lift: 1.5513, Factor: 1); Sunflower Oils (Conf: 0.3620, Lift: 1.9368, Factor: 1)"
7412276,Moong Dal; Beans; Moong Dal; Urad Dal; Whole Spices; Gourd & Cucumber; Brinjals; Whole Spices; Other Dals,Other Vegetables; Root Vegetables; Toor Dal; Sugar; Sooji & Rava; Raw Rice; Banana; Organic F&V; Raw Peanuts; Avalakki / Poha,"Other Vegetables (Conf: 0.6623, Lift: 1.4335, Factor: 1); Root Vegetables (Conf: 0.5845, Lift: 1.4350, Factor: 1); Toor Dal (Conf: 0.5500, Lift: 1.4244, Factor: 1); Sugar (Conf: 0.4935, Lift: 1.4104, Factor: 1); Sooji & Rava (Conf: 0.3624, Lift: 1.2725, Factor: 1); Raw Rice (Conf: 0.3236, Lift: 1.3834, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1); Organic F&V (Conf: 0.2544, Lift: 1.4227, Factor: 1); Raw Peanuts (Conf: 0.2483, Lift: 1.4006, Factor: 1); Avalakki / Poha (Conf: 0.2369, Lift: 1.3814, Factor: 1)"
7414189,Phenyles & Acids; Root Vegetables; Brinjals; Namkeen; Raw Rice; Butter & Cream; Tomato Ketchup,Whole Spices; Other Dals; Toor Dal; Urad Dal; Moong Dal; Sugar; Sooji & Rava; Other Vegetables; Beans; Gourd & Cucumber,"Whole Spices (Conf: 0.8365, Lift: 2.0518, Factor: 1); Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Toor Dal (Conf: 0.7460, Lift: 1.9321, Factor: 1); Urad Dal (Conf: 0.7317, Lift: 2.4724, Factor: 1); Moong Dal (Conf: 0.7273, Lift: 2.1594, Factor: 1); Sugar (Conf: 0.7207, Lift: 2.0598, Factor: 1); Sooji & Rava (Conf: 0.7059, Lift: 2.4787, Factor: 1); Other Vegetables (Conf: 0.6617, Lift: 1.4320, Factor: 1); Beans (Conf: 0.5721, Lift: 1.8839, Factor: 1); Gourd & Cucumber (Conf: 0.5600, Lift: 1.7765, Factor: 1)"
7416338,Other Dals; Raisins; Other Dals; Raw Rice; Avalakki / Poha; Brinjals; Other Dals; Root Vegetables,Beans; Whole Spices; Toor Dal; Other Vegetables; Sugar; Moong Dal; Urad Dal; Gourd & Cucumber; Sooji & Rava; Banana,"Beans (Conf: 0.7890, Lift: 1.7743, Factor: 1); Whole Spices (Conf: 0.7719, Lift: 1.8933, Factor: 1); Toor Dal (Conf: 0.7460, Lift: 1.9321, Factor: 1); Other Vegetables (Conf: 0.7196, Lift: 1.5574, Factor: 1); Sugar (Conf: 0.6701, Lift: 1.9150, Factor: 1); Moong Dal (Conf: 0.6463, Lift: 1.9188, Factor: 1); Urad Dal (Conf: 0.5789, Lift: 1.9562, Factor: 1); Gourd & Cucumber (Conf: 0.5600, Lift: 1.7765, Factor: 1); Sooji & Rava (Conf: 0.5548, Lift: 1.9483, Factor: 1); Banana (Conf: 0.3551, Lift: 1.5672, Factor: 1)"
7417942,Besan; Phenyles & Acids; Bread; Namkeen; Sunflower Oils; Whole Spices; Toor Dal,Other Dals; Other Vegetables; Beans; Root Vegetables; Moong Dal; Sugar; Brinjals; Gourd & Cucumber; Sooji & Rava; Urad Dal,"Other Dals (Conf: 0.7586, Lift: 1.6529, Factor: 1); Other Vegetables (Conf: 0.7289, Lift: 1.5776, Factor: 1); Beans (Conf: 0.7032, Lift: 1.5813, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Moong Dal (Conf: 0.5638, Lift: 1.6739, Factor: 1); Sugar (Conf: 0.5386, Lift: 1.5393, Factor: 1); Brinjals (Conf: 0.5338, Lift: 1.6353, Factor: 1); Gourd & Cucumber (Conf: 0.5239, Lift: 1.6620, Factor: 1); Sooji & Rava (Conf: 0.4704, Lift: 1.6518, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1)"
7421133,Namkeen; Ice Creams & Desserts; Banana; Ice Creams & Desserts; Gourd & Cucumber; Organic F&V,Urad Dal; Whole Spices; Toor Dal; Sooji & Rava; Sugar; Other Vegetables; Other Dals; Moong Dal; Raw Peanuts; Beans,"Urad Dal (Conf: 0.7941, Lift: 2.6832, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7477, Lift: 1.9363, Factor: 1); Sooji & Rava (Conf: 0.6842, Lift: 2.4026, Factor: 1); Sugar (Conf: 0.6746, Lift: 1.9280, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4465, Factor: 1); Moong Dal (Conf: 0.6524, Lift: 1.9372, Factor: 1); Raw Peanuts (Conf: 0.4438, Lift: 2.5037, Factor: 1); Beans (Conf: 0.3929, Lift: 0.8834, Factor: 0.5)"
7431323,Organic F&V; Beans; Other Vegetables; Root Vegetables; Beans; Beans; Organic F&V,Whole Spices; Toor Dal; Urad Dal; Sugar; Other Dals; Moong Dal; Sooji & Rava; Gourd & Cucumber; Brinjals; Raw Peanuts,"Whole Spices (Conf: 0.7879, Lift: 1.9325, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Urad Dal (Conf: 0.7059, Lift: 2.3851, Factor: 1); Sugar (Conf: 0.6746, Lift: 1.9280, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4466, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Sooji & Rava (Conf: 0.6202, Lift: 2.1777, Factor: 1); Gourd & Cucumber (Conf: 0.5923, Lift: 1.8790, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Raw Peanuts (Conf: 0.4250, Lift: 2.3976, Factor: 1)"
7431803,Yogurt & Lassi; Other Vegetables; Root Vegetables; Banana; Other Dals; Raw Rice; Curd; Other Rice Products; Gourd & Cucumber,Beans; Whole Spices; Toor Dal; Sugar; Moong Dal; Brinjals; Sooji & Rava; Urad Dal; Sunflower Oils; Avalakki / Poha,"Beans (Conf: 0.7890, Lift: 1.7743, Factor: 1); Whole Spices (Conf: 0.7287, Lift: 1.7873, Factor: 1); Toor Dal (Conf: 0.6866, Lift: 1.7781, Factor: 1); Sugar (Conf: 0.6214, Lift: 1.7759, Factor: 1); Moong Dal (Conf: 0.6018, Lift: 1.7867, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Sooji & Rava (Conf: 0.5084, Lift: 1.7853, Factor: 1); Urad Dal (Conf: 0.3476, Lift: 1.1746, Factor: 1); Sunflower Oils (Conf: 0.3294, Lift: 1.7626, Factor: 1); Avalakki / Poha (Conf: 0.3018, Lift: 1.7597, Factor: 1)"
7435518,Root Vegetables; Urad Dal; Brinjals; Whole Spices; Other Dals; Organic F&V,Other Vegetables; Beans; Toor Dal; Sugar; Moong Dal; Gourd & Cucumber; Sooji & Rava; Raw Rice; Banana; Raw Peanuts,"Other Vegetables (Conf: 0.7143, Lift: 1.5459, Factor: 1); Beans (Conf: 0.6882, Lift: 1.5475, Factor: 1); Toor Dal (Conf: 0.5983, Lift: 1.5495, Factor: 1); Sugar (Conf: 0.5374, Lift: 1.5359, Factor: 1); Moong Dal (Conf: 0.5183, Lift: 1.5389, Factor: 1); Gourd & Cucumber (Conf: 0.4879, Lift: 1.5478, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3564, Lift: 1.5237, Factor: 1); Banana (Conf: 0.3488, Lift: 1.5395, Factor: 1); Raw Peanuts (Conf: 0.2709, Lift: 1.5280, Factor: 1)"
7436171,Urad Dal; Other Rice Products; Almonds; Avalakki / Poha; Ground Coffee; Brinjals; Gourd & Cucumber; Vermicelli,Whole Spices; Other Dals; Toor Dal; Other Vegetables; Beans; Sugar; Moong Dal; Root Vegetables; Sooji & Rava; Raw Peanuts,"Whole Spices (Conf: 0.8252, Lift: 2.0241, Factor: 1); Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Toor Dal (Conf: 0.7761, Lift: 2.0100, Factor: 1); Other Vegetables (Conf: 0.7299, Lift: 1.5798, Factor: 1); Beans (Conf: 0.7143, Lift: 1.6062, Factor: 1); Sugar (Conf: 0.7000, Lift: 2.0006, Factor: 1); Moong Dal (Conf: 0.6806, Lift: 2.0209, Factor: 1); Root Vegetables (Conf: 0.6724, Lift: 1.6508, Factor: 1); Sooji & Rava (Conf: 0.6235, Lift: 2.1895, Factor: 1); Raw Peanuts (Conf: 0.4225, Lift: 2.3832, Factor: 1)"
7439628,Organic Masalas & Spices; Organic Dals & Pulses; Organic F&V; Organic F&V; Organic F&V; Organic F&V; Organic Dals & Pulses,Urad Dal; Toor Dal; Sugar; Moong Dal; Sooji & Rava; Whole Spices; Other Dals; Raw Peanuts; Gourd & Cucumber; Beans,"Urad Dal (Conf: 0.7941, Lift: 2.6832, Factor: 1); Toor Dal (Conf: 0.5570, Lift: 3.1981, Factor: 1); Sugar (Conf: 0.4873, Lift: 3.1934, Factor: 1); Moong Dal (Conf: 0.4873, Lift: 3.1934, Factor: 1); Sooji & Rava (Conf: 0.3624, Lift: 3.7472, Factor: 1); Whole Spices (Conf: 0.3624, Lift: 3.7472, Factor: 1); Other Dals (Conf: 0.2790, Lift: 2.7323, Factor: 1); Raw Peanuts (Conf: 0.2536, Lift: 2.8736, Factor: 1); Gourd & Cucumber (Conf: 0.2048, Lift: 0.9226, Factor: 0.5); Beans (Conf: 0.2048, Lift: 0.9226, Factor: 0.5)"
7440894,Moong Dal; Moong Dal; Namkeen; Rice Flour; Urad Dal; Raw Peanuts; Whole Spices; Gourd & Cucumber; Namkeen,Other Vegetables; Other Dals; Beans; Root Vegetables; Sugar; Toor Dal; Brinjals; Sooji & Rava; Raw Rice; Banana,"Other Vegetables (Conf: 0.7129, Lift: 1.5429, Factor: 1); Other Dals (Conf: 0.6959, Lift: 1.5163, Factor: 1); Beans (Conf: 0.6867, Lift: 1.5442, Factor: 1); Root Vegetables (Conf: 0.6164, Lift: 1.5134, Factor: 1); Sugar (Conf: 0.5374, Lift: 1.5359, Factor: 1); Toor Dal (Conf: 0.5372, Lift: 1.3913, Factor: 1); Brinjals (Conf: 0.4664, Lift: 1.4289, Factor: 1); Sooji & Rava (Conf: 0.4138, Lift: 1.4530, Factor: 1); Raw Rice (Conf: 0.3537, Lift: 1.5119, Factor: 1); Banana (Conf: 0.2770, Lift: 1.2226, Factor: 1)"
7441794,Organic F&V; Root Vegetables; Other Vegetables; Brinjals; Gourd & Cucumber; Exotic Vegetables,Other Dals; Whole Spices; Beans; Toor Dal; Sugar; Moong Dal; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7830, Lift: 1.9205, Factor: 1); Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Toor Dal (Conf: 0.7460, Lift: 1.9321, Factor: 1); Sugar (Conf: 0.6772, Lift: 1.9353, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Urad Dal (Conf: 0.5714, Lift: 1.9308, Factor: 1); Sooji & Rava (Conf: 0.5495, Lift: 1.9296, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Raw Rice (Conf: 0.3358, Lift: 1.4358, Factor: 1)"
7443402,Regular Pasta; Namkeen; Other Dals; Other Vegetables; Raw Peanuts; Root Vegetables; Almonds; Raw Rice; Beans; Gourd & Cucumber,Whole Spices; Toor Dal; Moong Dal; Sugar; Brinjals; Sooji & Rava; Banana; Urad Dal; Sunflower Oils; Avalakki / Poha,"Whole Spices (Conf: 0.6942, Lift: 1.7027, Factor: 1); Toor Dal (Conf: 0.6612, Lift: 1.7123, Factor: 1); Moong Dal (Conf: 0.5782, Lift: 1.7168, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Brinjals (Conf: 0.5455, Lift: 1.6711, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Banana (Conf: 0.3551, Lift: 1.5672, Factor: 1); Urad Dal (Conf: 0.3476, Lift: 1.1746, Factor: 1); Sunflower Oils (Conf: 0.3199, Lift: 1.7114, Factor: 1); Avalakki / Poha (Conf: 0.2744, Lift: 1.6002, Factor: 1)"
7448378,"Boiled Rice; Raw Rice; Other Vegetables; Whole Spices; Moong Dal; Root Vegetables; Sugar; Glucose, Marie & Milk Biscuits; Root Vegetables; Toor Dal; Brinjals",Other Dals; Beans; Gourd & Cucumber; Urad Dal; Sooji & Rava; Banana; Raw Peanuts; Sunflower Oils; Avalakki / Poha; Besan,"Other Dals (Conf: 0.6591, Lift: 1.4361, Factor: 1); Beans (Conf: 0.6179, Lift: 1.3895, Factor: 1); Gourd & Cucumber (Conf: 0.4514, Lift: 1.4321, Factor: 1); Urad Dal (Conf: 0.4187, Lift: 1.4148, Factor: 1); Sooji & Rava (Conf: 0.3882, Lift: 1.3632, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1); Raw Peanuts (Conf: 0.2483, Lift: 1.4006, Factor: 1); Sunflower Oils (Conf: 0.2448, Lift: 1.3098, Factor: 1); Avalakki / Poha (Conf: 0.2417, Lift: 1.4096, Factor: 1); Besan (Conf: 0.1862, Lift: 1.2616, Factor: 1)"
7448398,Other Vegetables; Raw Peanuts; Moong Dal; Moong Dal; Avalakki / Poha; Other Flours; Other Dals; Root Vegetables; Other Rice Products; Organic F&V,Beans; Whole Spices; Toor Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Banana,"Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Whole Spices (Conf: 0.6871, Lift: 1.6852, Factor: 1); Toor Dal (Conf: 0.6452, Lift: 1.6709, Factor: 1); Sugar (Conf: 0.5904, Lift: 1.6872, Factor: 1); Brinjals (Conf: 0.5482, Lift: 1.6795, Factor: 1); Gourd & Cucumber (Conf: 0.5283, Lift: 1.6760, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Sooji & Rava (Conf: 0.4802, Lift: 1.6862, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1)"
7450162,Brinjals; Beans; Exotic Vegetables; Exotic Vegetables; Banana; Exotic Vegetables; Beans; Gourd & Cucumber,Other Dals; Whole Spices; Sooji & Rava; Toor Dal; Urad Dal; Sugar; Other Vegetables; Moong Dal; Root Vegetables; Raw Peanuts,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Sooji & Rava (Conf: 0.7545, Lift: 2.6496, Factor: 1); Toor Dal (Conf: 0.7480, Lift: 1.9371, Factor: 1); Urad Dal (Conf: 0.7273, Lift: 2.4574, Factor: 1); Sugar (Conf: 0.6779, Lift: 1.9373, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Moong Dal (Conf: 0.6524, Lift: 1.9372, Factor: 1); Root Vegetables (Conf: 0.5845, Lift: 1.4350, Factor: 1); Raw Peanuts (Conf: 0.4663, Lift: 2.6308, Factor: 1)"
7452011,Chips; Namkeen; Namkeen; Beans; Namkeen; Banana,Urad Dal; Sooji & Rava; Whole Spices; Toor Dal; Other Vegetables; Other Dals; Sugar; Moong Dal; Gourd & Cucumber; Raw Peanuts,"Urad Dal (Conf: 0.8020, Lift: 2.7098, Factor: 1); Sooji & Rava (Conf: 0.7545, Lift: 2.6496, Factor: 1); Whole Spices (Conf: 0.7532, Lift: 1.8473, Factor: 1); Toor Dal (Conf: 0.7477, Lift: 1.9363, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4465, Factor: 1); Sugar (Conf: 0.6571, Lift: 1.8781, Factor: 1); Moong Dal (Conf: 0.6393, Lift: 1.8983, Factor: 1); Gourd & Cucumber (Conf: 0.6091, Lift: 1.9323, Factor: 1); Raw Peanuts (Conf: 0.4828, Lift: 2.7234, Factor: 1)"
7454503,Liquid Soaps & Bars; Beans; Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables,Other Dals; Toor Dal; Sugar; Moong Dal; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils; Avalakki / Poha,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Toor Dal (Conf: 0.7009, Lift: 1.8151, Factor: 1); Sugar (Conf: 0.6364, Lift: 1.8187, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Urad Dal (Conf: 0.5400, Lift: 1.8245, Factor: 1); Sooji & Rava (Conf: 0.5224, Lift: 1.8344, Factor: 1); Raw Rice (Conf: 0.3793, Lift: 1.6216, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Avalakki / Poha (Conf: 0.3018, Lift: 1.7597, Factor: 1)"
7457237,Beans; Gourd & Cucumber; Brinjals; Sugar; Other Vegetables; Root Vegetables,Other Dals; Whole Spices; Toor Dal; Moong Dal; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils; Avalakki / Poha; Raw Peanuts,"Other Dals (Conf: 0.8247, Lift: 1.7970, Factor: 1); Whole Spices (Conf: 0.7287, Lift: 1.7873, Factor: 1); Toor Dal (Conf: 0.6900, Lift: 1.7869, Factor: 1); Moong Dal (Conf: 0.6090, Lift: 1.8081, Factor: 1); Urad Dal (Conf: 0.5297, Lift: 1.7898, Factor: 1); Sooji & Rava (Conf: 0.5084, Lift: 1.7853, Factor: 1); Raw Rice (Conf: 0.3629, Lift: 1.5513, Factor: 1); Sunflower Oils (Conf: 0.3382, Lift: 1.8093, Factor: 1); Avalakki / Poha (Conf: 0.3018, Lift: 1.7597, Factor: 1); Raw Peanuts (Conf: 0.2854, Lift: 1.6102, Factor: 1)"
7459927,Whole Spices; Root Vegetables; Other Dals; Gourd & Cucumber; Urad Dal; Moong Dal; Other Rice Products; Sugar; Gourd & Cucumber; Other Dals,Other Vegetables; Beans; Toor Dal; Brinjals; Sooji & Rava; Raw Rice; Banana; Raw Peanuts; Sunflower Oils; Organic F&V,"Other Vegetables (Conf: 0.6269, Lift: 1.3569, Factor: 1); Beans (Conf: 0.6027, Lift: 1.3554, Factor: 1); Toor Dal (Conf: 0.5116, Lift: 1.3250, Factor: 1); Brinjals (Conf: 0.4412, Lift: 1.3517, Factor: 1); Sooji & Rava (Conf: 0.3624, Lift: 1.2725, Factor: 1); Raw Rice (Conf: 0.3095, Lift: 1.3233, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1); Raw Peanuts (Conf: 0.2385, Lift: 1.3452, Factor: 1); Sunflower Oils (Conf: 0.2180, Lift: 1.1663, Factor: 1); Organic F&V (Conf: 0.2123, Lift: 1.1874, Factor: 1)"
7460826,Other Rice Products; Sugar; Moong Dal; Other Dals; Boiled Rice; Other Dals; Other Dals; Other Dry Fruits; Urad Dal,Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Banana; Raw Rice; Sooji & Rava,"Other Vegetables (Conf: 0.6831, Lift: 1.4785, Factor: 1); Beans (Conf: 0.6570, Lift: 1.4774, Factor: 1); Whole Spices (Conf: 0.6054, Lift: 1.4849, Factor: 1); Root Vegetables (Conf: 0.5957, Lift: 1.4626, Factor: 1); Toor Dal (Conf: 0.5672, Lift: 1.4689, Factor: 1); Brinjals (Conf: 0.4664, Lift: 1.4289, Factor: 1); Gourd & Cucumber (Conf: 0.4615, Lift: 1.4642, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1); Raw Rice (Conf: 0.3028, Lift: 1.2947, Factor: 1); Sooji & Rava (Conf: 0.3027, Lift: 1.0630, Factor: 1)"
7462903,Almonds; Other Vegetables; Namkeen; Moong Dal; Other Dry Fruits; Root Vegetables; Beans; Maida; Namkeen; Health Drinks; Other Vegetables; Raisins; Namkeen,Other Dals; Whole Spices; Toor Dal; Sugar; Gourd & Cucumber; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Dals (Conf: 0.8495, Lift: 1.8508, Factor: 1); Whole Spices (Conf: 0.7544, Lift: 1.8503, Factor: 1); Toor Dal (Conf: 0.7202, Lift: 1.8652, Factor: 1); Sugar (Conf: 0.6507, Lift: 1.8595, Factor: 1); Gourd & Cucumber (Conf: 0.5817, Lift: 1.8454, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Urad Dal (Conf: 0.5498, Lift: 1.8576, Factor: 1); Sooji & Rava (Conf: 0.5287, Lift: 1.8567, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1); Sunflower Oils (Conf: 0.3459, Lift: 1.8507, Factor: 1)"
7469858,"Root Vegetables; Milk; Basmati Rice; Organic Dals & Pulses; Beans; Organic Salt,Sugar & Jaggery; Banana",Urad Dal; Whole Spices; Sooji & Rava; Toor Dal; Sugar; Other Vegetables; Other Dals; Moong Dal; Gourd & Cucumber; Brinjals,"Urad Dal (Conf: 0.8020, Lift: 2.7098, Factor: 1); Whole Spices (Conf: 0.7879, Lift: 1.9325, Factor: 1); Sooji & Rava (Conf: 0.7545, Lift: 2.6496, Factor: 1); Toor Dal (Conf: 0.7477, Lift: 1.9363, Factor: 1); Sugar (Conf: 0.6750, Lift: 1.9291, Factor: 1); Other Vegetables (Conf: 0.6667, Lift: 1.4429, Factor: 1); Other Dals (Conf: 0.6640, Lift: 1.4468, Factor: 1); Moong Dal (Conf: 0.6393, Lift: 1.8983, Factor: 1); Gourd & Cucumber (Conf: 0.6091, Lift: 1.9323, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1)"
7470681,Toor Dal; Whole Spices; Whole Spices; Moong Dal; Gourd & Cucumber; Brinjals; Root Vegetables; Agarbatti,Other Dals; Other Vegetables; Beans; Sugar; Sooji & Rava; Urad Dal; Raw Rice; Banana; Sunflower Oils; Avalakki / Poha,"Other Dals (Conf: 0.7350, Lift: 1.6015, Factor: 1); Other Vegetables (Conf: 0.7289, Lift: 1.5776, Factor: 1); Beans (Conf: 0.7121, Lift: 1.6013, Factor: 1); Sugar (Conf: 0.5340, Lift: 1.5261, Factor: 1); Sooji & Rava (Conf: 0.4491, Lift: 1.5770, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Raw Rice (Conf: 0.3537, Lift: 1.5122, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1); Sunflower Oils (Conf: 0.3000, Lift: 1.6052, Factor: 1); Avalakki / Poha (Conf: 0.2744, Lift: 1.6001, Factor: 1)"
7473154,Whole Spices; Sooji & Rava; Other Vegetables; Gourd & Cucumber; Brinjals; Other Dals,Beans; Toor Dal; Root Vegetables; Moong Dal; Sugar; Urad Dal; Raw Rice; Banana; Raw Peanuts; Avalakki / Poha,"Beans (Conf: 0.6882, Lift: 1.5475, Factor: 1); Toor Dal (Conf: 0.5964, Lift: 1.5445, Factor: 1); Root Vegetables (Conf: 0.5860, Lift: 1.4387, Factor: 1); Moong Dal (Conf: 0.5200, Lift: 1.5439, Factor: 1); Sugar (Conf: 0.5061, Lift: 1.4464, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1); Banana (Conf: 0.3015, Lift: 1.3304, Factor: 1); Raw Peanuts (Conf: 0.2599, Lift: 1.4663, Factor: 1); Avalakki / Poha (Conf: 0.2525, Lift: 1.4726, Factor: 1)"
7476405,Moong Dal; Other Vegetables; Other Dals; Raw Rice; Bread; Moong Dal,Beans; Whole Spices; Root Vegetables; Toor Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Banana,"Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Whole Spices (Conf: 0.6942, Lift: 1.7027, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Toor Dal (Conf: 0.6612, Lift: 1.7123, Factor: 1); Sugar (Conf: 0.6013, Lift: 1.7184, Factor: 1); Brinjals (Conf: 0.5482, Lift: 1.6795, Factor: 1); Gourd & Cucumber (Conf: 0.5283, Lift: 1.6760, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Sooji & Rava (Conf: 0.4880, Lift: 1.7134, Factor: 1); Banana (Conf: 0.3551, Lift: 1.5672, Factor: 1)"
7476772,Moong Dal; Other Dals; Urad Dal; Whole Spices; Other Dals; Besan; Other Oils; Other Dals; Other Dals; Toor Dal,Other Vegetables; Beans; Root Vegetables; Sugar; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice; Banana; Sunflower Oils,"Other Vegetables (Conf: 0.6144, Lift: 1.3297, Factor: 1); Beans (Conf: 0.6027, Lift: 1.3554, Factor: 1); Root Vegetables (Conf: 0.5429, Lift: 1.3327, Factor: 1); Sugar (Conf: 0.4652, Lift: 1.3294, Factor: 1); Brinjals (Conf: 0.4409, Lift: 1.3508, Factor: 1); Gourd & Cucumber (Conf: 0.4255, Lift: 1.3499, Factor: 1); Sooji & Rava (Conf: 0.3624, Lift: 1.2725, Factor: 1); Raw Rice (Conf: 0.3118, Lift: 1.3330, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1); Sunflower Oils (Conf: 0.2461, Lift: 1.3168, Factor: 1)"
