basket_id,basket_skus,basket_names,recommended_skus,recommended_names,recommended_details
7416338,15669822; 15669799; 15669994; 15669782; 15669786; 15668451; 15669772; 15668688,Other Dals; Raisins; Other Dals; Raw Rice; Avalakki / Poha; Brinjals; Other Dals; Root Vegetables,15668381; 15668378; 15668688; 15669878; 15668465,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
7417942,15669764; 93289485; 15668521; 7653522; 7634445; 34986122; 15669878,Besan; Phenyles & Acids; Bread; Namkeen; Sunflower Oils; Whole Spices; Toor Dal,15668379; 15668688; 15668460; 15668462,Other Vegetables; Root Vegetables; Gourd & Cucumber; Gourd & Cucumber,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.1691, Lift: 1.3502, Factor: 1"
7421133,7572303; 34987224; 15668478; 34987220; 15668460; 15670252,Namkeen; Ice Creams & Desserts; Banana; Ice Creams & Desserts; Gourd & Cucumber; Organic F&V,15668688; 15668460; 15668379; 15669777; 15669878; 15668465; 15668478; 15669780; 15668467; 15668468,Root Vegetables; Gourd & Cucumber; Other Vegetables; Urad Dal; Toor Dal; Root Vegetables; Banana; Sugar; Beans; Beans,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668468 (Beans) - Conf: 0.1962, Lift: 1.5525, Factor: 1"
7431323,15670250; 15668470; 15668378; 15668465; 15668684; 15668467; 15670252,Organic F&V; Beans; Other Vegetables; Root Vegetables; Beans; Beans; Organic F&V,15668460; 15669869; 15668688; 15668381; 15669821; 15668467; 15668379; 15669878; 15668462; 15668458,Gourd & Cucumber; Moong Dal; Root Vegetables; Other Vegetables; Whole Spices; Beans; Other Vegetables; Toor Dal; Gourd & Cucumber; Brinjals,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3171, Lift: 1.5525, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2516, Lift: 1.4669, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1; 15668458 (Brinjals) - Conf: 0.1921, Lift: 2.4674, Factor: 1"
7431803,93141023; 15668378; 15668465; 15668478; 15669862; 15669834; 34987110; 15669987; 15668460,Yogurt & Lassi; Other Vegetables; Root Vegetables; Banana; Other Dals; Raw Rice; Curd; Other Rice Products; Gourd & Cucumber,15668688; 15668460; 15669869; 15669821; 15668381; 15668379; 15669777; 15668467; 15669878; 15668465,Root Vegetables; Gourd & Cucumber; Moong Dal; Whole Spices; Other Vegetables; Other Vegetables; Urad Dal; Beans; Toor Dal; Root Vegetables,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3015, Lift: 1.4764, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1"
7435518,15668688; 15669767; 15668453; 15669818; 15669776; 15670252,Root Vegetables; Urad Dal; Brinjals; Whole Spices; Other Dals; Organic F&V,15668381; 15668378; 15668688; 15669878; 15668465,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
7436171,15669777; 21408947; 15670009; 15669874; 7689346; 15668453; 15668460; 92380489,Urad Dal; Other Rice Products; Almonds; Avalakki / Poha; Ground Coffee; Brinjals; Gourd & Cucumber; Vermicelli,15668688; 15668460; 15669777; 15669878; 15668381; 15668478; 15669780; 15668467; 15668465; 15668468,Root Vegetables; Gourd & Cucumber; Urad Dal; Toor Dal; Other Vegetables; Banana; Sugar; Beans; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.2703, Lift: 1.3233, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.1962, Lift: 1.5525, Factor: 1"
7439628,7587668; 7587673; 15670157; 15670171; 15670196; 15670252; 7587495,Organic Masalas & Spices; Organic Dals & Pulses; Organic F&V; Organic F&V; Organic F&V; Organic F&V; Organic Dals & Pulses,,,
7440894,15669885; 15669863; 7569801; 15669883; 15669773; 15669861; 34986125; 15668460; 7572312,Moong Dal; Moong Dal; Namkeen; Rice Flour; Urad Dal; Raw Peanuts; Whole Spices; Gourd & Cucumber; Namkeen,15668688; 15668460; 15669777; 15669878; 15668478; 15669780; 15668467; 15668465; 15668468,Root Vegetables; Gourd & Cucumber; Urad Dal; Toor Dal; Banana; Sugar; Beans; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.1962, Lift: 1.5525, Factor: 1"
7441794,15670157; 15668688; 15668381; 15668458; 15668460; 15668477,Organic F&V; Root Vegetables; Other Vegetables; Brinjals; Gourd & Cucumber; Exotic Vegetables,15669760; 15668381; 15668688; 15668460; 15669878; 15669777; 15668378; 15668462; 15668478; 15668465,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Toor Dal; Urad Dal; Other Vegetables; Gourd & Cucumber; Banana; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
7443402,7630967; 7569806; 15669776; 15668378; 15669861; 15668688; 15669810; 15669782; 15668467; 15668462,Regular Pasta; Namkeen; Other Dals; Other Vegetables; Raw Peanuts; Root Vegetables; Almonds; Raw Rice; Beans; Gourd & Cucumber,15668460; 15668381; 15669869; 15669821; 15668379; 15668378; 15668467; 15668688; 15669878; 15668465,Gourd & Cucumber; Other Vegetables; Moong Dal; Whole Spices; Other Vegetables; Other Vegetables; Beans; Root Vegetables; Toor Dal; Root Vegetables,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2756, Lift: 1.4836, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
7448378,15669789; 15669791; 15668381; 34986118; 15669860; 15668465; 15669780; 7621702; 15668375; 15669859; 15668455,"Boiled Rice; Raw Rice; Other Vegetables; Whole Spices; Moong Dal; Root Vegetables; Sugar; Glucose, Marie & Milk Biscuits; Root Vegetables; Toor Dal; Brinjals",15669760; 15668381; 15668688; 15668460; 15669878; 15668379; 15668462; 15668467; 15668478; 15668378,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Toor Dal; Other Vegetables; Gourd & Cucumber; Beans; Banana; Other Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1"
7448398,15668378; 15669861; 21409002; 15669869; 15669872; 15669766; 15670269; 15668688; 21408942; 15670171,Other Vegetables; Raw Peanuts; Moong Dal; Moong Dal; Avalakki / Poha; Other Flours; Other Dals; Root Vegetables; Other Rice Products; Organic F&V,15669869; 15669821; 15668381; 15668378; 15668467; 15668688; 15669878; 15668465; 15668458; 15668478,Moong Dal; Whole Spices; Other Vegetables; Other Vegetables; Beans; Root Vegetables; Toor Dal; Root Vegetables; Brinjals; Banana,"15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15668458 (Brinjals) - Conf: 0.1921, Lift: 2.4674, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1"
7450162,15668455; 15668470; 15668495; 15668595; 15668416; 15668597; 15668469; 15668460,Brinjals; Beans; Exotic Vegetables; Exotic Vegetables; Banana; Exotic Vegetables; Beans; Gourd & Cucumber,15668688; 15668460; 15669777; 15669878; 15668478; 15669780; 15668467; 15668465; 15668468,Root Vegetables; Gourd & Cucumber; Urad Dal; Toor Dal; Banana; Sugar; Beans; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.1962, Lift: 1.5525, Factor: 1"
7452011,7586502; 7572304; 7569798; 15668473; 7572302; 15668478,Chips; Namkeen; Namkeen; Beans; Namkeen; Banana,15668379; 15668688; 15668465; 15669863,Other Vegetables; Root Vegetables; Root Vegetables; Moong Dal,"15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2585, Lift: 1.3917, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
7454503,7574425; 15668467; 34986129; 15668379; 15668462; 15668688,Liquid Soaps & Bars; Beans; Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables,15668460; 15668381; 15668688; 15668379; 15668378; 15668467; 15669878; 15668478; 15668465; 15668462,Gourd & Cucumber; Other Vegetables; Root Vegetables; Other Vegetables; Other Vegetables; Beans; Toor Dal; Banana; Root Vegetables; Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1"
7457237,15668468; 15668462; 15668453; 15669856; 15668379; 15668688,Beans; Gourd & Cucumber; Brinjals; Sugar; Other Vegetables; Root Vegetables,15668381; 15668688; 15668460; 15668379; 15668378; 15668467; 15669878; 15668478; 15668465; 15668468,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Other Vegetables; Beans; Toor Dal; Banana; Root Vegetables; Beans,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1"
7459927,21408952; 15668377; 15669864; 15668460; 15669762; 15669860; 15669871; 15669856; 15668462; 15669994,Whole Spices; Root Vegetables; Other Dals; Gourd & Cucumber; Urad Dal; Moong Dal; Other Rice Products; Sugar; Gourd & Cucumber; Other Dals,15668381; 15668688; 15668460; 15668379; 15669777; 15669878; 15668478; 15669780; 15668467; 15668465,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Urad Dal; Toor Dal; Banana; Sugar; Beans; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1"
7460826,15669830; 15669856; 15669860; 15669998; 15669779; 15669778; 15669769; 15669795; 15669777,Other Rice Products; Sugar; Moong Dal; Other Dals; Boiled Rice; Other Dals; Other Dals; Other Dry Fruits; Urad Dal,15668381; 15668378,Other Vegetables; Other Vegetables,"15668381 (Other Vegetables) - Conf: 0.2703, Lift: 1.3233, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.1805, Lift: 1.3231, Factor: 1"
7462903,15669977; 15668379; 7572307; 15669863; 15669983; 15668688; 15668474; 15669771; 7572303; 7582053; 15668381; 15669797; 7569805,Almonds; Other Vegetables; Namkeen; Moong Dal; Other Dry Fruits; Root Vegetables; Beans; Maida; Namkeen; Health Drinks; Other Vegetables; Raisins; Namkeen,15669760; 15668381; 15668688; 15668460; 15668379; 15669878; 15668378; 15668467; 15668478; 15668462,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Toor Dal; Other Vegetables; Beans; Banana; Gourd & Cucumber,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1"
7469858,15668688; 34987615; 7628092; 7543241; 15668467; 7587488; 15668478,"Root Vegetables; Milk; Basmati Rice; Organic Dals & Pulses; Beans; Organic Salt,Sugar & Jaggery; Banana",15668460; 15668381; 15668379; 15668378; 15668688; 15669878; 15668465; 15668462; 15668468; 15669863,Gourd & Cucumber; Other Vegetables; Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables; Gourd & Cucumber; Beans; Moong Dal,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3171, Lift: 1.5525, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1; 15668468 (Beans) - Conf: 0.1846, Lift: 1.4609, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
7470681,15669878; 34986112; 34986123; 15669869; 15668463; 15668457; 15668688; 7598777,Toor Dal; Whole Spices; Whole Spices; Moong Dal; Gourd & Cucumber; Brinjals; Root Vegetables; Agarbatti,15668381; 15668378; 15668688; 15669878; 15668379; 15668460; 15668465; 15668478; 15668467,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Other Vegetables; Gourd & Cucumber; Root Vegetables; Banana; Beans,"15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
7473154,15669884; 15669880; 15668381; 15668460; 15668458; 15669868,Whole Spices; Sooji & Rava; Other Vegetables; Gourd & Cucumber; Brinjals; Other Dals,15669760; 15668381; 15668688; 15668460; 15669878; 15669777; 15668462; 15668478; 15668378; 15669780,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Toor Dal; Urad Dal; Gourd & Cucumber; Banana; Other Vegetables; Sugar,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1"
7476405,15669885; 15668379; 15669864; 15669782; 15668480; 15669863,Moong Dal; Other Vegetables; Other Dals; Raw Rice; Bread; Moong Dal,15668688; 15668460; 15668379; 15668467; 15668478; 15668465; 15668685,Root Vegetables; Gourd & Cucumber; Other Vegetables; Beans; Banana; Root Vegetables; Beans,"15668688 (Root Vegetables) - Conf: 0.3496, Lift: 1.8820, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3446, Lift: 1.8670, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.3415, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2769, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2619, Lift: 1.8369, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2573, Lift: 1.9869, Factor: 1; 15668685 (Beans) - Conf: 0.1528, Lift: 1.9633, Factor: 1"
